,wage,educ,exper,tenure,nonwhite,female,married,numdep,smsa,northcen,south,west,construc,ndurman,trcommpu,trade,services,profserv,profocc,clerocc,servocc,lwage,expersq,tenursq,date
431,4.5,14,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.504077434539795,100,0,2014
432,10.0,18,9,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2.3025851249694824,81,64,2014
433,3.809999942779541,12,8,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1.3376291990280151,64,1,2014
434,8.800000190734863,16,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.1747517585754395,81,1,2014
435,9.420000076293944,14,23,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2.24283504486084,529,0,2014
436,6.329999923706055,12,23,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1.8453001976013184,529,64,2014
437,4.0,9,22,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3862943649291992,484,324,2014
438,2.900000095367432,12,37,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0647107362747192,1369,0,2014
439,20.0,12,22,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2.995732307434082,484,16,2014
440,11.25,17,28,25,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2.420368194580078,784,625,2014
441,3.5,12,14,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1.2527629137039185,196,0,2014
442,6.0,15,19,4,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1.7917594909667969,361,16,2014
443,14.380000114440918,17,10,9,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2.6658382415771484,100,81,2014
444,6.360000133514404,16,25,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1.850028395652771,625,0,2014
445,3.549999952316284,12,21,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.266947627067566,441,0,2014
446,3.0,15,32,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.0986123085021973,1024,0,2014
447,4.5,16,21,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1.504077434539795,441,100,2014
448,6.630000114440918,12,36,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.8916047811508176,1296,0,2014
449,9.300000190734863,15,2,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2.2300143241882324,4,4,2014
450,3.0,12,11,0,0,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1.0986123085021973,121,0,2014
451,3.25,12,40,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.178655028343201,1600,4,2014
452,1.5,12,11,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0.4054650962352752,121,1,2014
453,5.900000095367432,12,9,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.774952411651611,81,49,2014
454,8.0,16,23,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2.079441547393799,529,16,2014
455,2.900000095367432,11,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1.0647107362747192,1,0,2014
456,3.289999961853028,14,30,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.1908875703811646,900,169,2014
457,6.5,14,41,33,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.8718022108078003,1681,1089,2014
458,4.0,13,6,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943649291992,36,0,2014
459,6.0,14,11,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.7917594909667969,121,0,2014
460,4.079999923706055,12,43,17,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1.4060969352722168,1849,289,2014
461,3.75,12,39,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1.3217558860778809,1521,4,2014
462,3.049999952316284,8,50,24,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.1151416301727295,2500,576,2014
463,3.5,12,26,20,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.2527629137039185,676,400,2014
464,2.9200000762939453,3,51,30,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.07158362865448,2601,900,2014
465,4.5,11,3,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.504077434539795,9,81,2014
466,3.3499999046325684,15,3,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1.2089602947235107,9,1,2014
467,5.949999809265137,11,15,9,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7833912372589111,225,81,2014
468,8.0,12,17,6,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441547393799,289,36,2014
469,3.0,4,36,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0986123085021973,1296,0,2014
470,5.0,9,31,9,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6094379425048828,961,81,2014
471,5.5,12,9,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.704748034477234,81,16,2014
472,2.650000095367432,12,42,10,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.9745596647262572,1764,100,2014
473,3.0,11,3,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0986123085021973,9,0,2014
474,4.5,12,37,14,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1.504077434539795,1369,196,2014
475,17.5,16,23,22,0,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,2.862200975418091,529,484,2014
476,8.180000305175781,13,21,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2.1016921997070312,441,25,2014
477,9.09000015258789,15,11,12,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2.2071750164031982,121,144,2014
478,11.81999969482422,16,35,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2.4697930812835693,1225,169,2014
479,3.25,12,42,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.178655028343201,1764,0,2014
480,4.5,12,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.504077434539795,9,0,2014
481,4.5,12,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.504077434539795,169,0,2014
482,3.7100000381469727,9,14,7,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.311031937599182,196,49,2014
483,6.5,10,14,11,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1.8718022108078003,196,121,2014
484,2.900000095367432,12,39,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0647107362747192,1521,1,2014
485,5.599999904632568,11,11,8,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1.722766637802124,121,64,2014
486,2.2300000190734863,8,28,3,0,0,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0.8020015954971313,784,9,2014
487,5.0,6,18,0,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1.6094379425048828,324,0,2014
488,8.329999923706055,16,6,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2.119863510131836,36,4,2014
489,2.900000095367432,12,26,1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0647107362747192,676,1,2014
490,6.25,12,21,6,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1.8325815200805664,441,36,2014
491,4.550000190734863,16,34,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.5151273012161257,1156,4,2014
492,3.2799999713897705,12,17,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.1878434419631958,289,4,2014
493,2.299999952316284,10,2,0,0,1,0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0.832909107208252,4,0,2014
494,3.299999952316284,13,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1.1939224004745483,25,0,2014
495,3.150000095367432,13,1,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,1.14740252494812,1,0,2014
496,12.5,14,40,30,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.525728702545166,1600,900,2014
497,5.150000095367432,16,39,21,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.638996720314026,1521,441,2014
498,3.130000114440918,10,1,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1.1410330533981323,1,1,2014
499,7.25,12,14,5,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1.9810014963150024,196,25,2014
500,2.900000095367432,12,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1.0647107362747192,4,4,2014
501,1.75,11,2,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0.5596157908439636,4,1,2014
502,2.890000104904175,0,42,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0612565279006958,1764,0,2014
503,2.900000095367432,5,34,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0647107362747192,1156,0,2014
504,17.709999084472656,16,10,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2.874129295349121,100,9,2014
505,6.25,16,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.8325815200805664,16,9,2014
506,2.5999999046325684,9,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9555113911628724,16,0,2014
507,6.630000114440918,15,21,3,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1.8916047811508176,441,9,2014
508,3.5,12,31,3,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.2527629137039185,961,9,2014
509,6.5,12,20,14,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1.8718022108078003,400,196,2014
510,3.0,12,36,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0986123085021973,1296,1,2014
511,4.380000114440918,13,7,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1.4770487546920776,49,0,2014
512,10.0,12,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.3025851249694824,225,0,2014
513,4.949999809265137,7,25,17,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1.599387526512146,625,289,2014
514,9.0,17,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2.1972246170043945,49,0,2014
515,1.4299999475479126,12,17,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3576744198799133,289,0,2014
516,3.0799999237060547,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.1249295473098757,9,1,2014
517,9.329999923706056,14,12,11,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2.2332351207733154,144,121,2014
518,7.5,12,18,5,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0149030685424805,324,25,2014
519,4.75,13,47,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5581445693969729,2209,1,2014
520,5.650000095367432,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.7316555976867676,4,0,2014
521,15.0,16,14,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2.70805025100708,196,4,2014
522,2.2699999809265137,10,2,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0.8197798132896423,4,0,2014
523,4.670000076293945,15,13,18,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1.5411590337753296,169,324,2014
524,11.5600004196167,16,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.447551012039185,25,1,2014
525,3.5,14,5,4,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1.2527629137039185,25,16,2014
